index,run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
2107,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED ARAB EMIRATES",SHARJAH,"AIR ASIA",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,16
2108,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ISRAEL,"TEL AVIV","EASYJET UK LTD",Arrival,Scheduled,15,0,0,6.666667,33.333333,26.666667,13.333333,13.333333,0,0,6.666667,0,0,0,31,4,75,8
2109,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ISRAEL,"TEL AVIV","EASYJET UK LTD",Departure,Scheduled,15,0,0,0,20,40,20,13.333333,0,0,6.666667,0,0,0,35,4,75,11
2110,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ISRAEL,"TEL AVIV","WIZZ AIR UK LTD",Arrival,Scheduled,30,0,0,13.333333,36.666667,13.333333,20,6.666667,6.666667,3.333333,0,0,0,0,20,0,0,NULL
2111,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,ISRAEL,"TEL AVIV","WIZZ AIR UK LTD",Departure,Scheduled,30,0,0,0,3.333333,56.666667,23.333333,3.333333,10,0,3.333333,0,0,0,26,0,0,NULL
2112,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,JORDAN,AQABA,"EASYJET UK LTD",Arrival,Scheduled,8,0,1,33.333333,55.555556,0,0,0,0,0,0,0,0,11.111111,0,6,100,0
2113,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,JORDAN,AQABA,"EASYJET UK LTD",Departure,Scheduled,9,0,0,0,66.666667,33.333333,0,0,0,0,0,0,0,0,2,6,100,2
2114,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,HURGHADA,"EASYJET UK LTD",Arrival,Scheduled,24,0,0,25,41.666667,25,4.166667,0,0,4.166667,0,0,0,0,8,16,56.25,23
2115,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,HURGHADA,"EASYJET UK LTD",Departure,Scheduled,23,0,0,0,13.043478,60.869565,17.391304,0,4.347826,4.347826,0,0,0,0,17,16,93.75,6
2116,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,HURGHADA,"TUI AIRWAYS LTD",Arrival,Scheduled,8,0,0,25,62.5,12.5,0,0,0,0,0,0,0,0,0,7,100,2
2117,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,HURGHADA,"TUI AIRWAYS LTD",Departure,Scheduled,7,0,0,0,14.285714,57.142857,28.571429,0,0,0,0,0,0,0,9,6,83.333333,7
2118,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,"SHARM EL SHEIKH (OPHIRA)","EASYJET UK LTD",Arrival,Scheduled,17,0,1,11.111111,22.222222,33.333333,22.222222,0,0,5.555556,0,0,0,5.555556,17,8,37.5,32
2119,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,"SHARM EL SHEIKH (OPHIRA)","EASYJET UK LTD",Departure,Scheduled,17,0,0,0,11.764706,82.352941,0,0,0,5.882353,0,0,0,0,14,8,100,1
2120,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,"SHARM EL SHEIKH (OPHIRA)","TUI AIRWAYS LTD",Arrival,Scheduled,6,0,0,0,33.333333,33.333333,0,33.333333,0,0,0,0,0,0,16,7,0,37
2121,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,"SHARM EL SHEIKH (OPHIRA)","TUI AIRWAYS LTD",Departure,Scheduled,5,0,0,0,0,40,40,20,0,0,0,0,0,0,17,6,50,13
2122,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,"SHARM EL SHEIKH (OPHIRA)","WIZZ AIR UK LTD",Arrival,Scheduled,9,0,0,0,0,22.222222,22.222222,55.555556,0,0,0,0,0,0,33,0,0,NULL
2123,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,EGYPT,"SHARM EL SHEIKH (OPHIRA)","WIZZ AIR UK LTD",Departure,Scheduled,9,0,0,0,0,22.222222,55.555556,22.222222,0,0,0,0,0,0,22,0,0,NULL
2124,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"AGADIR (AL MASSIRA)","EASYJET UK LTD",Arrival,Scheduled,15,0,0,26.666667,26.666667,33.333333,13.333333,0,0,0,0,0,0,0,5,0,0,NULL
2125,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"AGADIR (AL MASSIRA)","EASYJET UK LTD",Departure,Scheduled,15,0,0,0,46.666667,33.333333,6.666667,13.333333,0,0,0,0,0,0,9,0,0,NULL
2126,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"AGADIR (AL MASSIRA)","TUI AIRWAYS LTD",Arrival,Scheduled,6,0,0,33.333333,16.666667,33.333333,0,16.666667,0,0,0,0,0,0,9,0,0,NULL
2127,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"AGADIR (AL MASSIRA)","TUI AIRWAYS LTD",Departure,Scheduled,5,0,0,0,20,80,0,0,0,0,0,0,0,0,9,0,0,NULL
2128,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"AGADIR (AL MASSIRA)","WIZZ AIR UK LTD",Arrival,Scheduled,16,0,0,18.75,6.25,43.75,6.25,6.25,6.25,12.5,0,0,0,0,31,0,0,NULL
2129,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"AGADIR (AL MASSIRA)","WIZZ AIR UK LTD",Departure,Scheduled,15,0,0,0,6.666667,40,40,6.666667,0,0,6.666667,0,0,0,26,0,0,NULL
2130,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"CASABLANCA MOHAMED V","ROYAL AIR MAROC",Arrival,Scheduled,25,0,0,8,32,32,16,12,0,0,0,0,0,0,12,0,0,NULL
2131,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"CASABLANCA MOHAMED V","ROYAL AIR MAROC",Departure,Scheduled,25,0,0,0,24,32,20,20,4,0,0,0,0,0,20,0,0,NULL
2132,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Arrival,Scheduled,4,0,0,0,50,25,0,0,0,25,0,0,0,0,32,0,0,NULL
2133,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"BA EUROFLYER LTD DBA BRITISH AIRWAYS",Departure,Scheduled,4,0,0,0,25,50,0,25,0,0,0,0,0,0,10,0,0,NULL
2134,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"BRITISH AIRWAYS PLC",Arrival,Scheduled,33,0,0,15.151515,36.363636,33.333333,12.121212,3.030303,0,0,0,0,0,0,6,0,0,NULL
2135,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"BRITISH AIRWAYS PLC",Departure,Scheduled,33,0,0,0,18.181818,60.606061,15.151515,6.060606,0,0,0,0,0,0,9,0,0,NULL
2136,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"EASYJET UK LTD",Arrival,Scheduled,50,0,0,28,52,16,2,2,0,0,0,0,0,0,3,0,0,NULL
2137,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"EASYJET UK LTD",Departure,Scheduled,50,0,0,0,48,44,6,0,2,0,0,0,0,0,5,0,0,NULL
2138,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"TUI AIRWAYS LTD",Arrival,Scheduled,6,0,0,16.666667,33.333333,50,0,0,0,0,0,0,0,0,2,0,0,NULL
2139,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"TUI AIRWAYS LTD",Departure,Scheduled,5,0,0,0,20,60,20,0,0,0,0,0,0,0,10,0,0,NULL
2140,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"WIZZ AIR UK LTD",Arrival,Scheduled,28,0,0,0,17.857143,21.428571,14.285714,25,17.857143,3.571429,0,0,0,0,36,0,0,NULL
2141,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,MARRAKESH,"WIZZ AIR UK LTD",Departure,Scheduled,27,0,0,0,3.703704,59.259259,14.814815,11.111111,7.407407,3.703704,0,0,0,0,23,0,0,NULL
2142,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"TANGIERS (IBN BATUTA)","AIR ARABIA MAROC",Arrival,Scheduled,13,0,0,0,23.076923,53.846154,23.076923,0,0,0,0,0,0,0,8,0,0,NULL
2143,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,MOROCCO,"TANGIERS (IBN BATUTA)","AIR ARABIA MAROC",Departure,Scheduled,13,0,0,0,15.384615,53.846154,15.384615,7.692308,7.692308,0,0,0,0,0,18,0,0,NULL
2144,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,TUNISIA,"ENFIDHA - HAMMAMET INTL","EASYJET UK LTD",Arrival,Scheduled,10,0,0,60,20,10,0,10,0,0,0,0,0,0,7,0,0,NULL
2145,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,TUNISIA,"ENFIDHA - HAMMAMET INTL","EASYJET UK LTD",Departure,Scheduled,10,0,0,0,30,60,0,0,10,0,0,0,0,0,14,0,0,NULL
2146,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,TUNISIA,"ENFIDHA - HAMMAMET INTL","TUI AIRWAYS LTD",Arrival,Charter,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,2,100,1
2147,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,TUNISIA,"ENFIDHA - HAMMAMET INTL","TUI AIRWAYS LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,15
2148,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,TUNISIA,TUNIS,"NOUVELAIR TUNISIE",Arrival,Scheduled,9,0,0,0,22.222222,22.222222,33.333333,22.222222,0,0,0,0,0,0,19,0,0,NULL
2149,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,TUNISIA,TUNIS,"NOUVELAIR TUNISIE",Departure,Scheduled,9,0,0,0,11.111111,44.444444,22.222222,11.111111,11.111111,0,0,0,0,0,20,0,0,NULL
2150,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,TUNISIA,TUNIS,TUNISAIR,Arrival,Scheduled,4,0,0,0,0,25,50,25,0,0,0,0,0,0,25,2,0,56
2151,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,TUNISIA,TUNIS,TUNISAIR,Departure,Scheduled,4,0,0,0,0,25,0,75,0,0,0,0,0,0,39,2,0,58
2152,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"REPUBLIC OF SOUTH AFRICA","CAPE TOWN","BRITISH AIRWAYS PLC",Arrival,Scheduled,14,0,0,0,71.428571,7.142857,7.142857,0,7.142857,7.142857,0,0,0,0,17,0,0,NULL
2153,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"REPUBLIC OF SOUTH AFRICA","CAPE TOWN","BRITISH AIRWAYS PLC",Departure,Scheduled,14,0,0,0,42.857143,28.571429,14.285714,7.142857,7.142857,0,0,0,0,0,13,0,0,NULL
2154,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",ABERDEEN,"EASYJET UK LTD",Arrival,Scheduled,62,0,0,29.032258,54.83871,8.064516,3.225806,1.612903,3.225806,0,0,0,0,0,5,22,90.909091,8
2155,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",ABERDEEN,"EASYJET UK LTD",Departure,Scheduled,62,0,0,0,70.967742,20.967742,4.83871,1.612903,1.612903,0,0,0,0,0,4,22,90.909091,9
2156,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","BELFAST CITY (GEORGE BEST)","EASYJET UK LTD",Arrival,Scheduled,58,0,0,63.793103,24.137931,5.172414,3.448276,3.448276,0,0,0,0,0,0,2,53,98.113208,1
2157,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","BELFAST CITY (GEORGE BEST)","EASYJET UK LTD",Departure,Scheduled,58,0,0,0,75.862069,13.793103,6.896552,3.448276,0,0,0,0,0,0,4,53,96.226415,2
2158,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","BELFAST INTERNATIONAL","EASYJET UK LTD",Arrival,Scheduled,134,0,0,17.164179,52.238806,20.149254,5.223881,3.731343,1.492537,0,0,0,0,0,5,116,90.517241,5
2159,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","BELFAST INTERNATIONAL","EASYJET UK LTD",Departure,Scheduled,134,0,0,0,64.179104,29.104478,2.985075,0.746269,2.985075,0,0,0,0,0,5,116,89.655172,5
2160,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",BIRMINGHAM,"JOTA AVIATION LTD",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,0,67
2161,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",BIRMINGHAM,"JOTA AVIATION LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,0
2162,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",BIRMINGHAM,"TUI AIRWAYS LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,0
2163,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","CARDIFF WALES","VUELING AIRLINES",Arrival,Scheduled,1,0,0,0,0,100,0,0,0,0,0,0,0,0,12,0,0,NULL
2164,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","DONCASTER SHEFFIELD","TUI AIRWAYS LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,9
2165,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","EAST MIDLANDS INTERNATIONAL","JOTA AVIATION LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,0
2166,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",EDINBURGH,"EASYJET UK LTD",Arrival,Scheduled,107,0,0,32.71028,35.514019,18.691589,4.672897,8.411215,0,0,0,0,0,0,6,100,98,1
2167,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",EDINBURGH,"EASYJET UK LTD",Departure,Scheduled,107,0,0,0,49.53271,38.317757,8.411215,2.803738,0.934579,0,0,0,0,0,6,100,98,1
2168,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",GLASGOW,"BRITISH AIRWAYS PLC",Arrival,Scheduled,31,0,0,38.709677,45.16129,12.903226,3.225806,0,0,0,0,0,0,0,1,16,87.5,12
2169,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",GLASGOW,"BRITISH AIRWAYS PLC",Departure,Scheduled,31,0,0,0,45.16129,41.935484,9.677419,3.225806,0,0,0,0,0,0,6,16,81.25,14
2170,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",GLASGOW,"EASYJET UK LTD",Arrival,Scheduled,78,0,0,17.948718,42.307692,24.358974,8.974359,5.128205,1.282051,0,0,0,0,0,7,78,100,0
2171,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",GLASGOW,"EASYJET UK LTD",Departure,Scheduled,78,0,0,0,52.564103,29.487179,8.974359,7.692308,0,1.282051,0,0,0,0,8,78,100,0
2172,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",GUERNSEY,"AURIGNY AIR SERVICES",Arrival,Scheduled,175,0,1,7.386364,50,26.136364,5.681818,5.681818,3.409091,0,1.136364,0,0,0.568182,11,118,98.305085,1
2173,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",GUERNSEY,"AURIGNY AIR SERVICES",Departure,Scheduled,174,0,2,0.568182,52.272727,24.431818,10.795455,5.681818,3.977273,0,1.136364,0,0,1.136364,13,118,98.305085,1
2174,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",INVERNESS,"EASYJET UK LTD",Arrival,Scheduled,64,0,0,7.8125,51.5625,34.375,3.125,1.5625,1.5625,0,0,0,0,0,5,31,93.548387,2
2175,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",INVERNESS,"EASYJET UK LTD",Departure,Scheduled,64,0,0,0,73.4375,15.625,4.6875,3.125,3.125,0,0,0,0,0,5,30,96.666667,4
2176,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","ISLE OF MAN","EASYJET UK LTD",Arrival,Scheduled,50,0,1,19.607843,27.45098,27.45098,19.607843,1.960784,0,1.960784,0,0,0,1.960784,11,31,83.870968,5
2177,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","ISLE OF MAN","EASYJET UK LTD",Departure,Scheduled,50,0,1,0,45.098039,39.215686,7.843137,3.921569,0,0,1.960784,0,0,1.960784,9,31,93.548387,3
2178,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",JERSEY,"EASYJET UK LTD",Arrival,Scheduled,84,0,0,35.714286,36.904762,15.47619,5.952381,3.571429,2.380952,0,0,0,0,0,6,62,92.063492,5
2179,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",JERSEY,"EASYJET UK LTD",Departure,Scheduled,84,0,0,0,61.904762,21.428571,7.142857,7.142857,2.380952,0,0,0,0,0,7,62,95.16129,4
2180,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","LIVERPOOL (JOHN LENNON)","JOTA AVIATION LTD",Arrival,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,9
2181,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM","LIVERPOOL (JOHN LENNON)","JOTA AVIATION LTD",Departure,Charter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,0
2182,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",HEATHROW,"BRITISH AIRWAYS PLC",Departure,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,2,50,4
2183,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",MANCHESTER,"TUI AIRWAYS LTD",Departure,Charter,0,0,1,0,0,0,0,0,0,0,0,0,0,100,NULL,3,100,4
2184,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",MANCHESTER,"TUI AIRWAYS LTD",Departure,Scheduled,1,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0,0,NULL
2185,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",NEWCASTLE,"LOGANAIR LTD",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,4
2186,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",NEWQUAY,"EASTERN AIRWAYS",Arrival,Scheduled,69,0,3,15.277778,50,13.888889,8.333333,1.388889,2.777778,2.777778,1.388889,0,0,4.166667,14,29,96.551724,2
2187,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,"UNITED KINGDOM",NEWQUAY,"EASTERN AIRWAYS",Departure,Scheduled,69,0,3,4.166667,50,29.166667,1.388889,5.555556,4.166667,0,1.388889,0,0,4.166667,14,29,96.551724,1
2188,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,BOSTON,"BRITISH AIRWAYS PLC",Arrival,Scheduled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,1,100,6
2189,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,BOSTON,"JETBLUE AIRWAYS CORPORATION",Arrival,Scheduled,30,0,1,64.516129,19.354839,6.451613,3.225806,0,3.225806,0,0,0,0,3.225806,3,0,0,NULL
2190,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,BOSTON,"JETBLUE AIRWAYS CORPORATION",Departure,Scheduled,30,0,1,0,70.967742,19.354839,3.225806,3.225806,0,0,0,0,0,3.225806,4,0,0,NULL
2191,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,"NEW YORK (JF KENNEDY)","BRITISH AIRWAYS PLC",Arrival,Scheduled,15,0,1,25,25,6.25,6.25,12.5,6.25,12.5,0,0,0,6.25,33,0,0,NULL
2192,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,"NEW YORK (JF KENNEDY)","BRITISH AIRWAYS PLC",Departure,Scheduled,14,0,1,0,13.333333,40,0,20,6.666667,6.666667,6.666667,0,0,6.666667,45,0,0,NULL
2193,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,"NEW YORK (JF KENNEDY)","JETBLUE AIRWAYS CORPORATION",Arrival,Scheduled,62,0,0,67.741935,19.354839,4.83871,4.83871,1.612903,1.612903,0,0,0,0,0,3,29,62.068966,43
2194,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,"NEW YORK (JF KENNEDY)","JETBLUE AIRWAYS CORPORATION",Departure,Scheduled,62,0,0,0,41.935484,41.935484,11.290323,3.225806,1.612903,0,0,0,0,0,7,29,70,27
2195,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,"NEW YORK (JF KENNEDY)","NORSE ATLANTIC AIRWAYS AS",Arrival,Scheduled,31,0,0,70.967742,6.451613,9.677419,3.225806,6.451613,0,0,3.225806,0,0,0,10,0,0,NULL
2196,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,"NEW YORK (JF KENNEDY)","NORSE ATLANTIC AIRWAYS AS",Departure,Scheduled,31,0,0,0,29.032258,58.064516,3.225806,6.451613,3.225806,0,0,0,0,0,9,0,0,NULL
2197,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,ORLANDO,"BRITISH AIRWAYS PLC",Arrival,Scheduled,40,0,0,0,22.5,32.5,25,12.5,7.5,0,0,0,0,0,20,5,40,45
2198,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,ORLANDO,"BRITISH AIRWAYS PLC",Departure,Scheduled,40,0,0,0,15,52.5,12.5,15,5,0,0,0,0,0,16,5,60,53
2199,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,TAMPA,"BRITISH AIRWAYS PLC",Arrival,Scheduled,23,0,0,21.73913,21.73913,13.043478,8.695652,17.391304,13.043478,0,4.347826,0,0,0,31,18,52.631579,28
2200,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,USA,TAMPA,"BRITISH AIRWAYS PLC",Departure,Scheduled,22,0,0,0,18.181818,45.454545,9.090909,9.090909,9.090909,4.545455,4.545455,0,0,0,33,19,73.684211,14
2201,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GAMBIA,BANJUL,"TITAN AIRWAYS LTD",Arrival,Charter,11,0,0,54.545455,18.181818,0,18.181818,9.090909,0,0,0,0,0,0,8,9,100,1
2202,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GAMBIA,BANJUL,"TITAN AIRWAYS LTD",Departure,Charter,11,0,0,0,18.181818,63.636364,9.090909,9.090909,0,0,0,0,0,0,11,9,77.777778,12
2203,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GAMBIA,BANJUL,"TUI AIRWAYS LTD",Arrival,Charter,8,0,0,0,25,0,25,25,0,25,0,0,0,0,46,9,11.111111,42
2204,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,GAMBIA,BANJUL,"TUI AIRWAYS LTD",Departure,Charter,9,0,0,0,0,55.555556,22.222222,11.111111,0,11.111111,0,0,0,0,27,8,62.5,11
2205,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SENEGAL,"DAKAR (BLAISE DIAGNE)","TUI AIRWAYS LTD",Arrival,Charter,5,0,0,0,20,20,40,20,0,0,0,0,0,0,19,0,0,NULL
2206,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,SENEGAL,"DAKAR (BLAISE DIAGNE)","TUI AIRWAYS LTD",Departure,Charter,5,0,0,0,0,80,20,0,0,0,0,0,0,0,10,0,0,NULL
2207,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,AUSTRIA,INNSBRUCK,"EASYJET UK LTD",Arrival,Scheduled,81,0,1,15.853659,39.02439,32.926829,6.097561,1.219512,1.219512,0,2.439024,0,0,1.219512,9,34,68.571429,15
2208,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,AUSTRIA,INNSBRUCK,"EASYJET UK LTD",Departure,Scheduled,82,0,0,0,67.073171,23.170732,4.878049,4.878049,0,0,0,0,0,0,4,35,91.428571,10
2209,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,AUSTRIA,INNSBRUCK,"TITAN AIRWAYS LTD",Arrival,Charter,4,0,0,0,0,25,25,25,0,25,0,0,0,0,53,4,80,1
2210,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,AUSTRIA,INNSBRUCK,"TITAN AIRWAYS LTD",Departure,Charter,4,0,0,0,0,0,75,0,25,0,0,0,0,0,45,5,100,7
2211,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,AUSTRIA,INNSBRUCK,"TUI AIRWAYS LTD",Arrival,Charter,12,0,0,0,33.333333,8.333333,16.666667,16.666667,16.666667,0,8.333333,0,0,0,53,11,54.545455,19
2212,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,AUSTRIA,INNSBRUCK,"TUI AIRWAYS LTD",Departure,Charter,12,0,0,0,16.666667,41.666667,16.666667,8.333333,0,8.333333,8.333333,0,0,0,42,12,66.666667,10
2213,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,AUSTRIA,SALZBURG,"BRITISH AIRWAYS PLC",Arrival,Scheduled,69,0,0,11.594203,36.231884,37.681159,2.898551,5.797101,5.797101,0,0,0,0,0,12,0,0,NULL
2214,"17/08/2023 17:26","2023-01-01 00:00:00",GATWICK,AUSTRIA,SALZBURG,"BRITISH AIRWAYS PLC",Departure,Scheduled,69,0,0,0,42.028986,39.130435,7.246377,7.246377,4.347826,0,0,0,0,0,9,0,0,NULL
